intercept	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	trans_x_derivative1	trans_y_derivative1	trans_z_derivative1	rot_x_derivative1	rot_y_derivative1	rot_z_derivative1	trans_x_power2	trans_y_power2	trans_z_power2	rot_x_power2	rot_y_power2	rot_z_power2	trans_x_derivative1_power2	trans_y_derivative1_power2	trans_z_derivative1_power2	rot_x_derivative1_power2	rot_y_derivative1_power2	rot_z_derivative1_power2	cosine00	cosine01	cosine02	cosine03	cosine04
1.0	0.026474273960531	-0.0532046038500055	-0.0759722574493793	6.400755187137987e-05	-5.899180972201989e-05	0.0002560018822048	0.0416507051494079	-0.0382237578018305	-0.1104255879762376	-9.990504347597056e-06	1.0632176028479993e-08	0.0003219996997397	0.0007008871817372	0.002830729870836	0.0057717839019547	4.0969666965673845e-09	3.480033614279e-09	6.553696369240029e-08	0.0017347812394429	0.0014610556604929	0.0121938104798977	9.981017711935568e-11	1.1304316710058452e-16	1.0368380663250912e-07	0.0619218161	-0.0560212833	-0.1197605978	-0.0676247074	0.0499419421
1.0	0.0379353560367548	-0.0366591008586567	-0.0365032450152824	0.0006749998049019	-5.899556327704225e-05	1.3019912780794867e-05	0.0114610820762237	0.0165455029913488	0.0394690124340969	0.0006109922530305	-3.753555022363412e-09	-0.000242981969424	0.0014390912376353	0.0013438896757651	0.0013324868966457	4.556247366176031e-07	3.4804764863754962e-09	1.6951812881950554e-10	0.0001313564023579	0.0002737536692367	0.0015578029425228	3.733115332633113e-07	1.4089175305909596e-17	5.904023746516817e-08	0.0595842788	-0.0607569269	-0.1199443696	-0.0584040215	0.0619218161
1.0	0.043319464388972	0.0054513118985966	-0.0511381660455327	0.0001870036244711	-5.898850592123139e-05	0.0001235055178748	0.0053841083522172	0.0421104127572533	-0.0146349210302503	-0.0004879961804308	7.057355810857757e-09	0.000110485605094	0.0018765759949474	2.971680141578087e-05	0.0026151120265004	3.497035556532819e-08	3.4796438308191513e-09	1.525361294552254e-08	2.898862274841507e-05	0.0017732868625862	0.0002141809135616	2.3814027211505002e-07	4.980627104104775e-17	1.2207068932988453e-08	0.0572163058	-0.0653684476	-0.1195769199	-0.0487063151	0.0731117546
1.0	0.0380118300952858	0.049851723173802	-0.111051524616613	-0.0009030018076162	-5.847424283111913e-05	-5.702661537082765e-05	-0.0053076342936862	0.0444004112752054	-0.0599133585710802	-0.0010900054320873	5.142630901122658e-07	-0.0001805321332456	0.0014448992271928	0.0024851943033973	0.0123324411196742	8.154122645581247e-07	3.419237074672687e-09	3.252034860652316e-09	2.817098179551387e-05	0.0019713965214073	0.0035896105352668	1.1881118419798214e-06	2.644665258518164e-13	3.2591851134217056e-08	0.0548191066	-0.0698464244	-0.1186599374	-0.0386107952	0.0833690079
1.0	0.0397434103784775	-0.0108419779010944	-0.0523770021419665	-0.0005179946965061	-5.904169896675526e-05	0.0001609847142025	0.0017315802831917	-0.0606937010748964	0.0586745224746464	0.0003850071111101	-5.674561356361352e-07	0.0002180113295733	0.001579538668512	0.0001175484848078	0.0027433503533795	2.683185056084467e-07	3.485922216880949e-09	2.5916078206860613e-08	2.998370277138257e-06	0.0036837253501688	0.0034426995876277	1.4823047560534488e-07	3.2200646587109586e-13	4.75289398223301e-08	0.0523939058	-0.0741817089	-0.1171976362	-0.0281999178	0.0925627242
1.0	0.0610848846446572	0.0573307947874894	-0.0295971529400276	-0.0001789887318076	-5.9034188933937415e-05	0.0003819942051879	0.0213414742661797	0.0681727726885838	0.0227798492019389	0.0003390059646985	7.5100328178479e-09	0.0002210094909854	0.003731363132051	0.0032868200309652	0.0008759914621553	3.203696611409296e-08	3.485035463087818e-09	1.4591957279713546e-07	0.000455458523854	0.0046475269360493	0.000518921529663	1.1492504410116065e-07	5.640059292515246e-17	4.88451951056256e-08	0.0499419421	-0.0783654444	-0.1151967366	-0.0175587148	0.1005756196
1.0	0.0410117850081519	0.0133557643732444	-0.001414739346174	-0.0001605106163912	0.0001929911424503	0.0001100154388289	-0.0200730996365053	-0.043975030414245	0.0281824135938535	1.8478115416399984e-05	0.0002520253313842	-0.000271978766359	0.0016819665095548	0.0001783764419936	2.001487417612837e-06	2.5763657974282973e-08	3.724558106427199e-08	1.2103396780715435e-08	0.000402929329017	0.0019338032999337	0.000794248435975	3.4144074934179873e-10	6.35167676593347e-08	7.397244935016352e-08	0.0474644681	-0.0823890838	-0.1126664339	-0.0067740994	0.1073054737
1.0	-0.0173076880981	0.0291066568571238	-0.0881922949683087	-0.0004599410577996	0.0001831474244162	-0.0006409576544606	-0.0583194731062518	0.0157508924838794	-0.0867775556221347	-0.0002994304414084	-9.8437180341e-06	-0.0007509730932895	0.0002995560673011	0.0008471974733983	0.0077778808917771	2.11545776649815e-07	3.3542979070287695e-08	4.1082671481163393e-07	0.0034011609433908	0.0002480906140387	0.0075303441597526	8.96585892420293e-08	9.689878473486556e-11	5.639605868448e-07	0.0449627491	-0.086244407	-0.1096183565	0.0040658442	0.1126664339
1.0	0.0256137020460585	-0.0693331906145147	-0.0196820380618589	-9.595407473948065e-05	0.0003990110301894	-0.0002299808600809	0.0429213901441584	-0.0984398474716385	0.0685102569064498	0.0003639869830601	0.0002158636057731	0.0004109767943797	0.0006560617325042	0.0048070913207886	0.0003873826222684	9.207184459109835e-09	1.5920980221280629e-07	5.28911960035505e-08	0.001842245731907	0.0096904035702394	0.0046936553013877	1.3248652383720766e-07	4.6597096297407496e-08	1.6890192551861424e-07	0.0424380632	-0.0899235378	-0.1060665123	0.0148725796	0.1165901104
1.0	0.0355090710163636	-0.0427592862491934	-0.0369789518721717	-0.0006518979528311	0.0003057185349084	-0.0006709003468164	0.0098953689703051	0.0265739043653213	-0.0172969138103128	-0.0005559438780916	-9.3292495281e-05	-0.0004409194867355	0.0012608941244451	0.0018283565605404	0.0013674428815643	4.24970940905379e-07	9.34638225865386e-08	4.501072753583658e-07	9.791832705847706e-05	0.0007061723932172	0.0002991832273613	3.090735955875493e-07	8.703489675755407e-09	1.9440999378309682e-07	0.0398916998	-0.09341896	-0.1020272243	0.0255578418	0.1190264491
1.0	0.0295234937787398	0.0447806141943516	-0.0251219829202824	0.0007169937799587	0.0002010223214197	6.242792282612497e-05	-0.0059855772376238	0.087539900443545	0.0118569689518892	0.0013688917327897	-0.0001046962134886	0.0007333282696425	0.0008716366849032	0.0020053034076233	0.0006311140258469	5.140800804994648e-07	4.0409973708965184e-08	3.8972455483846145e-09	3.5827134867560175e-05	0.0076632341696657	0.000140587712726	1.873864576100261e-06	1.0961297118871446e-08	5.377703510568998e-07	0.0373249597	-0.0967235326	-0.0975190556	0.0360343578	0.1199443696
1.0	0.0355957086415941	0.0025337204697422	-0.0533487033042376	-0.000365912081709	0.0002581251140543	-0.0006829529199816	0.0060722148628543	-0.0422468937246094	-0.0282267203839551	-0.0010829058616677	5.710279263460003e-05	-0.0007453808428077	0.0012670544736972	6.419739418790635e-06	0.0028460841442435	1.338916515406139e-07	6.662857450554539e-08	4.664246909113938e-07	3.687179334066868e-05	0.0017848000293784	0.0007967477436339	1.1726851052342638e-06	3.2607289266701313e-09	5.555926008247545e-07	0.034739154	-0.0998305046	-0.0925627242	0.0462165596	0.119332162
1.0	0.0428553568295058	-0.070458827626112	0.0064447794902093	2.397226248897821e-05	0.0002010033118609	0.0002759975926984	0.0072596481879117	-0.0729925480958542	0.0597934827944469	0.0003898843441979	-5.7121802193400015e-05	0.00095895051268	0.0018365816089842	0.0049644463904461	4.153518267742244e-05	5.746693688404717e-10	4.040233137905023e-08	7.617467117531192e-08	5.270249181224964e-05	0.0053279120775255	0.0035752605846898	1.5200980185068757e-07	3.262900285821919e-09	9.195860857692352e-07	0.0321356035	-0.1027335286	-0.0871810076	0.0560212833	0.1171976362
1.0	0.0431962312042628	0.0401298929128159	-0.0338704684401278	-0.0009529426533722	0.0002017717033899	-0.0005699037004867	0.000340874374757	0.1105887205389279	-0.0403152479303371	-0.0009769149158611	7.68391529000007e-07	-0.000845901293185	0.0018659143902521	0.001610408305194	0.0011472086323536	9.08099700616049e-07	4.07118202888618e-08	3.247902278284343e-07	1.161953393659765e-07	0.012229865110437	0.0016253192156845	9.54362752832053e-07	5.904255418389686e-13	7.155489978122244e-07	0.0295156382	-0.1054266739	-0.0813986382	0.0653684476	0.1135680224
1.0	0.0297336947993471	0.0284355348967437	0.0201088925427939	-0.0001850238508415	0.0002549827032767	0.000187023589301	-0.0134625364049157	-0.0116943580160722	0.0539793609829217	0.0007679188025307	5.32109998868e-05	0.0007569272897877	0.0008840926064207	0.0008085796448639	0.0004043675592976	3.4233825380217646e-08	6.501617897029366e-08	3.4977822955029125e-08	0.0001812398864536	0.000136758009408	0.0029137714121245	5.896992872801842e-07	2.831410508953029e-09	5.729389220253529e-07	0.0268805962	-0.1079044385	-0.0752421898	0.0741817089	0.1084896234
1.0	0.048755431313836	-0.1109104622777863	0.0137940385780979	0.0001670475365924	0.0002009605043762	-0.0004730162557885	0.0190217365144889	-0.13934599717453	-0.006314853964696	0.0003520713874339	-5.40221989005e-05	-0.0006600398450895	0.0023770920825981	0.0123011306426722	0.000190275500294	2.7904879481589213e-08	4.03851243191367e-08	2.237443782401717e-07	0.0003618264600266	0.0194173069285641	3.98773805954368e-05	1.239542618496313e-07	2.9183979740451833e-09	4.3565259710577113e-07	0.0242318235	-0.1101617605	-0.0687399551	0.0823890838	0.1020272243
1.0	0.0840789810513342	-0.2181388116016336	0.0146207771496023	0.0019061050968334	0.0006531983033657	-0.0003171233527022	0.0353235497374982	-0.1072283493238473	0.0008267385715044	0.0017390575602409	0.0004522377989894	0.0001558929030863	0.0070692750546306	0.0475845411269729	0.0002137671244583	3.633236640174265e-06	4.26668023519829e-07	1.0056722082908394e-07	0.0012477531660575	0.011497918898717	6.834966656131385e-07	3.024321197831379e-06	2.0451902683486738e-07	2.4302597232674524e-08	0.0215706732	-0.1121940284	-0.0619218161	0.0899235378	0.0942632658
1.0	0.0417549246963631	0.0408807268785693	-0.0708376852409173	0.0009280182819163	0.0002009166199063	-0.000180592861842	-0.0423240563549711	0.2590195384802028	-0.0854584623905196	-0.0009780868149171	-0.0004522816834594	0.0001365304908602	0.0017434737363989	0.0016712338301201	0.0050179776502912	8.612179315708812e-07	4.0367488154572624e-08	3.2613781748283705e-08	0.0017913257463387	0.0670911213144972	0.0073031487941518	9.566538175146773e-07	2.045587211928689e-07	1.864057493452716e-08	0.0188985047	-0.1139970903	-0.0548191066	0.0967235326	0.0852967926
1.0	-0.0328959709634517	0.3472768766993823	-0.1928605343749438	-0.0013349067498733	0.0003119013307708	-0.0006012919835362	-0.0746508956598148	0.306396149820813	-0.1220228491340265	-0.0022629250317896	0.0001109847108645	-0.0004206991216941	0.0010821449056282	0.1206012290900779	0.0371951857193888	1.7819760308572972e-06	9.7282440136596e-08	3.6155204946489776e-07	0.0055727562228125	0.093878600625018	0.0148895757107853	5.120829699499962e-06	1.231760604567667e-08	1.7698775099427124e-07	0.0162166827	-0.1155672626	-0.0474644681	0.1027335286	0.0752421898
1.0	0.0416413638947119	-0.0558555247990142	0.0393556397273044	0.0007131353280207	0.0005283182935225	-0.0005106887637833	0.0745373348581636	-0.4031324014983964	0.2322161741022482	0.002048042077894	0.0002164169627516	9.06032197529e-05	0.0017340031870118	0.0031198396505732	0.0015488663783453	5.085619960711913e-07	2.791202192705265e-07	2.608030134545152e-07	0.005555814287758	0.1625157331378643	0.0539243515146856	4.194476352824374e-06	4.6836301766670686e-08	8.208943429592287e-09	0.0135265772	-0.1169013377	-0.0398916998	0.1079044385	0.0642277237
1.0	0.0283316981914651	-0.0770020637779964	0.0170342593279002	-0.0004069018851674	0.0003251222928344	-0.0006014336135448	-0.0133096657032468	-0.0211465389789822	-0.0223213803994042	-0.0011200372131881	-0.000203196000688	-9.07448497615e-05	0.0008026851224122	0.0059293178260706	0.0002901659908501	1.65569144152784e-07	1.0570450529789737e-07	3.617223915015558e-07	0.0001771472011321	0.0004471761107896	0.0004982440229349	1.2544833589261653e-06	4.1288614695638324e-08	8.234627758237209e-09	0.0108295624	-0.1179965901	-0.0321356035	0.1121940284	0.0523939058
1.0	0.0302903789778667	0.0141800888561931	-0.0310354933433245	-0.0004068265739075	0.0005771225306401	-0.0006013827044935	0.0019586807864016	0.0911821526341895	-0.0480697526712247	7.531125989994988e-08	0.0002520002378057	5.0909051299975576e-08	0.0009175070586227	0.0002010749199695	0.0009632018470635	1.6550786123731457e-07	3.330704153724332e-07	3.6166115726391634e-07	3.836430423018794e-06	0.0083141849590046	0.0023107011218727	5.671785867717797e-15	6.350411985412934e-08	2.591731504263545e-15	0.0081270158	-0.1188507821	-0.0242318235	0.1155672626	0.0398916998
1.0	0.0368964941784071	-0.0213803943853037	-0.0446883380083562	-0.0002174097778968	0.0004695416391875	-0.0003839487926219	0.0066061152005403	-0.0355604832414968	-0.0136528446650316	0.0001894167960107	-0.0001075808914526	0.0002174339118716	0.0013613512826572	0.0004571212640711	0.001997047553949	4.726701152513591e-08	2.204693509308845e-07	1.4741667535581476e-07	4.364075804281088e-05	0.0012645479683687	0.0001864001674474	3.5878722610959145e-08	1.1573648205736107e-08	4.7277506031786734e-08	0.0054203179	-0.1194621689	-0.0162166827	0.1179965901	0.0268805962
1.0	0.0354802463721739	-0.0270323852686829	-0.0567613629933987	-0.0007413597976879	0.0005771797174165	-0.0004847864640991	-0.0014162478062331	-0.0056519908833792	-0.0120730249850425	-0.0005239500197911	0.000107638078229	-0.0001008376714772	0.0012588478826301	0.0007307498533145	0.0032218523288683	5.496143496278441e-07	3.331364261969909e-07	2.35017915773708e-07	2.005757848660334e-06	3.194500094580162e-05	0.0001457579322894	2.745236232390941e-07	1.1585955884832338e-08	1.0168235988943717e-08	0.0027108513	-0.1198295012	-0.0081270158	0.1194621689	0.0135265772
1.0	0.0448229936455106	-0.0214518803301473	-0.0866512886992154	-0.0002524524358445	0.0005770207248594	-0.000164927535142	0.0093427472733366	0.0055805049385356	-0.0298899257058167	0.0004889073618434	-1.589925571000893e-07	0.000319858928957	0.0020091007593454	0.0004601831696989	0.0075084458332347	6.373223236382139e-08	3.3295291691726735e-07	2.7201091848015647e-08	8.728692661344032e-05	3.114203536902022e-05	0.0008934076586992	2.3903040846467337e-07	2.527863321322516e-14	1.0230973443358312e-07	0.0	-0.1199520288	-0.0	0.1199520288	0.0
1.0	0.0417479123230037	0.1094949574183488	-0.128898891696906	-0.000697952601848	0.0005770573175862	-0.0001647987417135	-0.0030750813225069	0.1309468377484961	-0.0422476029976905	-0.0004455001660035	3.659272680006653e-08	1.287934285000212e-07	0.0017428881833292	0.011989145700046	0.0166149242806907	4.871378344263928e-07	3.3299514777978055e-07	2.7158625270352884e-08	9.456125140030808e-06	0.0171470743163309	0.0017848599590504	1.9847039790914605e-07	1.3390276546643076e-15	1.658774722479006e-14	-0.0027108513	-0.1198295012	0.0081270158	0.1194621689	-0.0135265772
1.0	0.0472351260624464	-0.0525855167031039	0.0048693451785766	-0.0008268629801114	0.0007031614221166	-0.0003907092817858	0.0054872137394426	-0.1620804741214527	0.1337682368754826	-0.0001289103782633	0.0001261041045304	-0.0002259105400723	0.0022311571341352	0.0027652365669324	2.3710522468127185e-05	6.837023878787054e-07	4.944359855530393e-07	1.5265374287357565e-07	3.010951462232873e-05	0.0262700800914349	0.0178939411967752	1.6617885624012865e-08	1.590224517941405e-08	5.1035572115758266e-08	-0.0054203179	-0.1194621689	0.0162166827	0.1179965901	-0.0268805962
1.0	0.0376070208214969	-0.0240389277397099	-0.0525674067501711	-0.0002189524317157	0.0005770180022981	-0.0001649368420425	-0.0096281052409494	0.028546588963394	-0.0574367519287477	0.0006079105483957	-0.0001261434198185	0.0002257724397432	0.0014142880150685	0.0005778700468749	0.0027633322524379	4.7940167354218274e-08	3.329497749760901e-07	2.72041618629526e-08	9.270041053079912e-05	0.0008149077414449	0.0032989804721245	3.695552348507607e-07	1.5912162363506352e-08	5.0973194547642017e-08	-0.0081270158	-0.1188507821	0.0242318235	0.1155672626	-0.0398916998
1.0	0.0447988864286514	-0.0393564724828934	-0.0044668567718844	-0.0002188319664288	0.0007470492722962	-0.0004489180306902	0.0071918656071544	-0.0153175447431835	0.0481005499782867	1.2046528689998396e-07	0.0001700312699981	-0.0002839811886477	0.0020069402252472	0.0015489319262967	1.9952809420529525e-05	4.788742953109545e-08	5.58082615238282e-07	2.015273982787673e-07	5.172293091137175e-05	0.0002346271769594	0.0023136629082136	1.4511885347895448e-14	2.8910632777166783e-08	8.06453155057606e-08	-0.0108295624	-0.1179965901	0.0321356035	0.1121940284	-0.0523939058
1.0	0.0394029608591921	-0.0046354824403636	-0.0587030283160174	-0.0007489526451439	0.0005770615249325	-0.0001647840207862	-0.0053959255694593	0.0347209900425298	-0.0542361715441329	-0.0005301206787151	-0.0001699877473636	0.0002841340099039	0.001552593324471	2.148769745491928e-05	0.0034460455334711	5.609300646680446e-07	3.330000035574224e-07	2.71537735064668e-08	2.911601275114469e-05	0.0012055471495334	0.0029415623037646	2.8102793400135826e-07	2.8895834253785076e-08	8.073213558412633e-08	-0.0135265772	-0.1169013377	0.0398916998	0.1079044385	-0.0642277237
1.0	0.044822870018649	0.0520700429477472	-0.0427371129083127	-0.0005139521883909	0.0005770421372826	-0.0001648512399932	0.0054199091594569	0.0567055253881108	0.0159659154077047	0.0002350004567529	-1.9387649900001053e-08	-6.721920699998885e-08	0.0020090896767087	0.0027112893725802	0.0018264608197378	2.641468519517952e-07	3.3297762819967106e-07	2.717593132729562e-08	2.93754152967648e-05	0.0032155166095416	0.0002549104548059	5.5225214674118624e-08	3.7588096864501083e-16	4.51842178970735e-15	-0.0162166827	-0.1155672626	0.0474644681	0.1027335286	-0.0752421898
1.0	0.0447957311203168	-0.011575631563474	-0.0572814880868008	-6.29862259288491e-05	0.0004160020648618	-6.598690213516838e-05	-2.7138898332203232e-05	-0.0636456745112211	-0.0145443751784881	0.000450965962462	-0.0001610400724208	9.88643378580316e-05	0.0020066575266037	0.0001339952460932	0.0032811688774383	3.967264656760023e-09	1.730577179692813e-07	4.3542712533962895e-09	7.365198026856631e-10	0.0040507718839883	0.0002115388493326	2.0337029929932397e-07	2.5933904925296523e-08	9.774157300107025e-09	-0.0188985047	-0.1139970903	0.0548191066	0.0967235326	-0.0852967926
1.0	-0.0090515543979563	0.0951029377729497	-0.1279095834352404	-0.0006619832855914	0.0002480430214839	-0.0001299179157069	-0.0538472855182731	0.1066785693364237	-0.0706280953484395	-0.0005989970596625	-0.0001679590433779	-6.393101357173161e-05	8.193063701916203e-05	0.0090445687730455	0.0163608615345767	4.382218704023851e-07	6.152534050686247e-08	1.6878664821625172e-08	0.0028995301576864	0.0113803171556661	0.0049883278525482	3.587974774843816e-07	2.8210240252419305e-08	4.087174496308931e-09	-0.0215706732	-0.1121940284	0.0619218161	0.0899235378	-0.0942632658
1.0	0.0402717573069253	-0.0816723549341702	0.0159222594890735	0.0005880357470548	0.0005764637673124	-0.0001236693658247	0.0493233117048816	-0.1767752927071199	0.1438318429243139	0.0012500190326462	0.0003284207458285	6.24854988219998e-06	0.0016218144365878	0.006670373560493	0.0002535183472373	3.457860398142967e-07	3.323104750240048e-07	1.5294112043483482e-08	0.0024327890775369	0.0312495041116879	0.0206875990390045	1.5625475819777416e-06	1.0786018629054818e-07	3.9044375630341386e-11	-0.0242318235	-0.1101617605	0.0687399551	0.0823890838	-0.1020272243
1.0	0.0162353714035816	0.0203804772350792	-0.2018333428870562	0.0016290751333694	-0.000537278152412	0.0002729382003054	-0.0240363859033437	0.1020528321692494	-0.2177556023761297	0.0010410393863146	-0.0011137419197244	0.0003966075661301	0.0002635872846122	0.0004153638523295	0.040736698300964	2.6538857901625283e-06	2.886678130592523e-07	7.449526118595065e-08	0.0005777478472944	0.0104147805537649	0.0474175023661911	1.083763003858279e-06	1.240421063751392e-06	1.5729756151164168e-07	-0.0268805962	-0.1079044385	0.0752421898	0.0741817089	-0.1084896234
1.0	0.0476610238876133	0.0096476213932703	-0.0904717194180193	0.0012930121346014	0.0001599069794042	-0.000144103518641	0.0314256524840317	-0.0107328558418089	0.1113616234690369	-0.000336062998768	0.0006971851318162	-0.0004170417189463	0.0022715731980156	9.307659854788677e-05	0.0081851320144528	1.6718803802264689e-06	2.5570242062175244e-08	2.076582408471703e-08	0.0009875716340471	0.000115194194521	0.0124014111816595	1.1293833914094076e-07	4.860671080255721e-07	1.739237953417681e-07	-0.0295156382	-0.1054266739	0.0813986382	0.0653684476	-0.1135680224
1.0	0.0306350120621061	0.0052492348842747	0.0459181307515308	0.000368033594778	-0.0002469499360011	0.0002720454543163	-0.0170260118255071	-0.0043983865089956	0.1363898501695501	-0.0009249785398234	-0.0004068569154053	0.0004161489729573	0.0009385039640453	2.755446687028642e-05	0.0021084747317146	1.354487268852171e-07	6.098427089094737e-08	7.400872921416208e-08	0.0002898850786823	1.934580388251451e-05	0.0186021912292723	8.555852991338291e-07	1.6553254961311546e-07	1.731799676934156e-07	-0.0321356035	-0.1027335286	0.0871810076	0.0560212833	-0.1171976362
1.0	0.0570714726305823	0.0295774861693303	-0.0347310006592351	6.800667217079434e-05	-0.0002469981625619	5.400839969202455e-05	0.0264364605684762	0.0243282512850556	-0.0806491314107659	-0.0003000269226072	-4.82265608000112e-08	-0.0002180370546242	0.0032571529882233	0.0008748276880969	0.0012062424067917	4.624907459745893e-09	6.100809230895478e-08	2.916907237293477e-09	0.0006988864473885	0.0005918638105888	0.0065042823973109	9.001615428915016e-08	2.325801166597177e-15	4.754015718922929e-08	-0.034739154	-0.0998305046	0.0925627242	0.0462165596	-0.119332162
1.0	0.0373764762384354	-0.0167022554983304	-0.0522774795825142	-0.0001709998722913	5.227429662468808e-07	-0.0002659998964134	-0.0196949963921468	-0.0462797416676607	-0.017546478923279	-0.000239006544462	0.0002475209055281	-0.0003200082961054	0.0013970009760023	0.0002789653387315	0.0027329348715001	2.9240956323640912e-08	2.7326020876058763e-13	7.075594489193953e-08	0.0003878928828866	0.0021418144888254	0.000307878922605	5.7124128295711084e-08	6.12665986734738e-08	1.0240530957629708e-07	-0.0373249597	-0.0967235326	0.0975190556	0.0360343578	-0.1199443696
1.0	0.0235309523004048	-0.0360366283080679	-0.1041703747993096	-0.0002630007825409	0.0002249990791163	7.029582840220399e-06	-0.0138455239380306	-0.0193343728097374	-0.0518928952167954	-9.200091024960002e-05	0.00022447633615	0.0002730294792536	0.0005537057161639	0.0012986385798138	0.0108514669858286	6.916941161712578e-08	5.062458560318302e-08	4.941503490752109e-11	0.0001916985331185	0.0003738179719459	0.0026928725739813	8.464167486754958e-09	5.038962549135164e-08	7.454509654150313e-08	-0.0398916998	-0.09341896	0.1020272243	0.0255578418	-0.1190264491
1.0	0.0344021346524101	0.024704227941811	-0.0716796179286518	-0.0003409663239913	0.0001510760418763	-0.0004459737406747	0.0108711823520053	0.0607408562498789	0.0324907568706578	-7.796554145039997e-05	-7.392303724e-05	-0.0004530033235149	0.0011835068686425	0.0006102988782009	0.0051379676263975	1.1625803409614017e-07	2.2823970429009552e-08	1.988925773713846e-07	0.0001181826057305	0.0036894516179684	0.0010556492820281	6.0786256536540364e-09	5.4646154347864275e-09	2.0521201111556365e-07	-0.0424380632	-0.0899235378	0.1060665123	0.0148725796	-0.1165901104
1.0	0.0316869976179106	0.0032029100536306	-0.0126794752808763	-0.0001180200205463	0.0004349945390269	9.20256718531111e-05	-0.0027151370344995	-0.0215013178881804	0.0590001426477754	0.000222946303445	0.0002839184971506	0.0005379994125278	0.0010040658180374	1.0258632811647974e-05	0.0001607690933983	1.3928725249749074e-08	1.8922024898322525e-07	8.468724280016484e-09	7.371969116110739e-06	0.0004623066709285	0.0034810168324578	4.970505421979001e-08	8.060971302425526e-08	2.894433678802699e-07	-0.0449627491	-0.086244407	0.1096183565	0.0040658442	-0.1126664339
1.0	0.0316879014654318	-0.0684025472159106	-0.0421518490678209	-0.0006048606328387	0.0004351932105732	-0.0006388685441227	9.038475212025388e-07	-0.0716054572695412	-0.0294723737869446	-0.0004868406122924	1.986715462999871e-07	-0.0007308942159758	0.0010041230992829	0.0046789084656248	0.0017767783798363	3.658563851580326e-07	1.893931305290096e-07	4.081530166694583e-07	8.169403415839737e-13	0.00512734151078	0.0008686208166373	2.370137817772389e-07	3.947038330922792e-14	5.342063549468957e-07	-0.0474644681	-0.0823890838	0.1126664339	-0.0067740994	-0.1073054737
1.0	0.0317989853644746	-0.0388865888503744	-0.0048474280941519	-0.0006359478561802	0.0006230528461403	-0.0001668019228141	0.0001110838990427	0.0295159583655362	0.037304420973669	-3.108722334149998e-05	0.0001878596355671	0.0004720666213086	0.00101117547021	0.001512166792418	2.349755912797312e-05	4.044296757801923e-07	3.881948490835285e-07	2.7822881454480973e-08	1.23396326265502e-08	0.000871191798236	0.0013916198241807	9.66415455084301e-10	3.5291242675403623e-08	2.228468949537172e-07	-0.0499419421	-0.0783654444	0.1151967366	-0.0175587148	-0.1005756196
1.0	0.0316615762065026	0.0259147922273541	-0.0438411000794474	-0.0006938741579427	0.000435200131843	-0.0005768491344687	-0.000137409157972	0.0648013810777285	-0.0389936719852955	-5.79263017625e-05	-0.0001878527142972	-0.0004100472116546	0.0010024554078801	0.0006715764561869	0.0019220420561761	4.814613470606909e-07	1.893991547561646e-07	3.327549239372884e-07	1.888127669457449e-08	0.0041992189895809	0.0015205064548968	3.35545643588021e-09	3.528864226886301e-08	1.6813871578571233e-07	-0.0523939058	-0.0741817089	0.1171976362	-0.0281999178	-0.0925627242
1.0	0.0317537006970525	0.0518054673552939	-0.0146598459529769	0.0010199654029935	0.0004350805472792	0.0001577781664377	9.212449054990524e-05	0.0258906751279398	0.0291812541264705	0.0017138395609361	-1.195845638000113e-07	0.0007346273009064	0.0010082975079579	0.0026838064479004	0.000214911083365	1.0403294233036928e-06	1.892950826207682e-07	2.4893949804442567e-08	8.486921759079579e-09	0.0006703270585805	0.0008515455923936	2.937246040629986e-06	1.430046789923897e-14	5.396772712370224e-07	-0.0548191066	-0.0698464244	0.1186599374	-0.0386107952	-0.0833690079
1.0	0.031823208948154	-0.0402590384313867	-0.0313395202608575	0.000410124745554	0.0005414057069885	-0.0004611111768814	6.950825110149661e-05	-0.0920645057866806	-0.0166796743078805	-0.0006098406574394	0.0001063251597092	-0.0006188893433191	0.0010127166277578	0.0016207901754198	0.0009821655301806	1.6820230691573329e-07	2.931201395597175e-07	2.1262351744494975e-07	4.831396971188705e-09	0.0084758732257457	0.0002782115350169	3.719056274662416e-07	1.1305039587208148e-08	3.8302401927394683e-07	-0.0572163058	-0.0653684476	0.1195769199	-0.0487063151	-0.0731117546
1.0	0.0254922597201812	0.0168233716972139	-0.0416419981615945	-0.0001320155519149	0.0005859964441308	5.303863567706384e-05	-0.0063309492279727	0.0570824101286006	-0.010302477900737	-0.0005421402974689	4.459073714230006e-05	0.0005141498125584	0.0006498553056411	0.0002830258352626	0.0017340560108902	1.7428105947395654e-08	3.4339183253394186e-07	2.813096874484309e-09	4.008091812716938e-05	0.0032584015460897	0.0001061410508951	2.9391610213966734e-07	1.988333838893698e-09	2.643500297539036e-07	-0.0595842788	-0.0607569269	0.1199443696	-0.0584040215	-0.0619218161
1.0	0.0405753943165194	-0.0988335570030614	-0.0088122553533054	0.00054513761747	0.0004758429425271	-0.0005781298087387	0.0150831345963382	-0.1156569287002753	0.0328297428082891	0.0006771531693849	-0.0001101535016037	-0.0006311684444157	0.001646362623941	0.0097680719898773	7.765584441185969e-05	2.9717502198086813e-07	2.26426505952849e-07	3.342340757522458e-07	0.0002275009492512	0.0133765251563805	0.0010777920128584	4.5853641480801526e-07	1.2133793915556344e-08	3.983736052262152e-07	-0.0619218161	-0.0560212833	0.1197605978	-0.0676247074	-0.0499419421
